mesh name,type,free boundary,flipping order,flip iteration,flips / start iterations,energy,time,hop
fig8.obj,4,0,greedy,5,332,1.62337,21231,3
fig8.obj,4,0,greedy,6,74,1.62337,21228,3
fig8.obj,4,0,greedy,7,20,1.62337,21232,3
fig8.obj,4,0,greedy,8,4,1.62337,21202,3
fig8.obj,4,0,greedy,9,0,1.62337,21179,3
fig8.obj,4,0,random,0,3,1.62395,-1,3
fig8.obj,4,0,random,1,84403,1.62343,21126,3
fig8.obj,4,0,random,2,11678,1.62337,21790,3
fig8.obj,4,0,random,3,1212,1.62337,21878,3
fig8.obj,4,0,random,4,93,1.62337,21902,3
fig8.obj,4,0,random,5,5,1.62337,21854,3
fig8.obj,4,0,random,6,1,1.62337,21844,3
fig8.obj,4,0,random,7,0,1.62337,21882,3
fig8.obj,4,0,heuristic,0,3,1.62395,-1,3
fig8.obj,4,0,heuristic,1,72383,1.62355,21352,3
fig8.obj,4,0,heuristic,2,17722,1.62341,21502,3
fig8.obj,4,0,heuristic,3,5606,1.62338,21579,3
fig8.obj,4,0,heuristic,4,1276,1.62337,21600,3
fig8.obj,4,0,heuristic,5,332,1.62337,21582,3
fig8.obj,4,0,heuristic,6,74,1.62337,21536,3
fig8.obj,4,0,heuristic,7,20,1.62337,21563,3
fig8.obj,4,0,heuristic,8,4,1.62337,21517,3
fig8.obj,4,0,heuristic,9,0,1.62337,21534,3
fig8.obj,4,0,edge order,0,10,1.62395,-1,10
fig8.obj,4,0,edge order,1,84551,1.62344,20631,10
fig8.obj,4,0,edge order,2,11708,1.62337,21203,10
fig8.obj,4,0,edge order,3,880,1.62337,21326,10
fig8.obj,4,0,edge order,4,39,1.62337,21333,10
fig8.obj,4,0,edge order,5,1,1.62337,21303,10
fig8.obj,4,0,edge order,6,0,1.62337,21257,10
fig8.obj,4,0,greedy,0,10,1.62395,-1,10
fig8.obj,4,0,greedy,1,72305,1.62355,21101,10
fig8.obj,4,0,greedy,2,17692,1.62341,21217,10
fig8.obj,4,0,greedy,3,5596,1.62338,21321,10
fig8.obj,4,0,greedy,4,1278,1.62337,21343,10
fig8.obj,4,0,greedy,5,333,1.62337,21328,10
fig8.obj,4,0,greedy,6,75,1.62337,21281,10
fig8.obj,4,0,greedy,7,20,1.62337,21275,10
fig8.obj,4,0,greedy,8,4,1.62337,21321,10
fig8.obj,4,0,greedy,9,0,1.62337,21281,10
fig8.obj,4,0,random,0,10,1.62395,-1,10
fig8.obj,4,0,random,1,84332,1.62343,21176,10
fig8.obj,4,0,random,2,11688,1.62338,21841,10
fig8.obj,4,0,random,3,1218,1.62337,21933,10
fig8.obj,4,0,random,4,100,1.62337,21917,10
fig8.obj,4,0,random,5,1,1.62337,21956,10
fig8.obj,4,0,random,6,0,1.62337,21923,10
fig8.obj,4,0,heuristic,0,10,1.62395,-1,10
fig8.obj,4,0,heuristic,1,72305,1.62355,21386,10
fig8.obj,4,0,heuristic,2,17692,1.62341,21526,10
fig8.obj,4,0,heuristic,3,5596,1.62338,21621,10
fig8.obj,4,0,heuristic,4,1278,1.62337,21561,10
fig8.obj,4,0,heuristic,5,333,1.62337,21560,10
fig8.obj,4,0,heuristic,6,75,1.62337,21605,10
fig8.obj,4,0,heuristic,7,20,1.62337,21599,10
fig8.obj,4,0,heuristic,8,4,1.62337,21625,10
fig8.obj,4,0,heuristic,9,0,1.62337,21609,10
fig8.obj,4,1,edge order,0,1,0.140393,-1,1
fig8.obj,4,1,edge order,1,92670,0.140344,20182,1
fig8.obj,4,1,edge order,2,12595,0.14034,20795,1
fig8.obj,4,1,edge order,3,1092,0.14034,20860,1
fig8.obj,4,1,edge order,4,52,0.14034,20859,1
fig8.obj,4,1,edge order,5,3,0.14034,20825,1
fig8.obj,4,1,edge order,6,0,0.14034,20812,1
fig8.obj,4,1,greedy,0,1,0.140393,-1,1
fig8.obj,4,1,greedy,1,79821,0.140352,21008,1
fig8.obj,4,1,greedy,2,18618,0.140343,20837,1
fig8.obj,4,1,greedy,3,5932,0.140341,20888,1
fig8.obj,4,1,greedy,4,1603,0.14034,20941,1
fig8.obj,4,1,greedy,5,414,0.14034,20947,1
fig8.obj,4,1,greedy,6,86,0.14034,20945,1
fig8.obj,4,1,greedy,7,19,0.14034,20939,1
fig8.obj,4,1,greedy,8,4,0.14034,20966,1
fig8.obj,4,1,greedy,9,2,0.14034,20934,1
fig8.obj,4,1,greedy,10,0,0.14034,20930,1
fig8.obj,4,1,random,0,1,0.140393,-1,1
fig8.obj,4,1,random,1,92364,0.140345,20937,1
fig8.obj,4,1,random,2,12504,0.14034,21549,1
fig8.obj,4,1,random,3,1563,0.14034,21586,1
fig8.obj,4,1,random,4,150,0.14034,21611,1
fig8.obj,4,1,random,5,11,0.14034,21634,1
fig8.obj,4,1,random,6,3,0.14034,21595,1
fig8.obj,4,1,random,7,0,0.14034,21566,1
fig8.obj,4,1,heuristic,0,1,0.140393,-1,1
fig8.obj,4,1,heuristic,1,79821,0.140352,21360,1
fig8.obj,4,1,heuristic,2,18618,0.140343,21232,1
fig8.obj,4,1,heuristic,3,5932,0.140341,21284,1
fig8.obj,4,1,heuristic,4,1603,0.14034,21292,1
fig8.obj,4,1,heuristic,5,414,0.14034,21301,1
fig8.obj,4,1,heuristic,6,86,0.14034,21309,1
fig8.obj,4,1,heuristic,7,19,0.14034,21292,1
fig8.obj,4,1,heuristic,8,4,0.14034,21302,1
fig8.obj,4,1,heuristic,9,2,0.14034,21312,1
fig8.obj,4,1,heuristic,10,0,0.14034,21319,1
fig8.obj,4,1,edge order,0,3,0.139074,-1,3
fig8.obj,4,1,edge order,1,90064,0.139033,20188,3
fig8.obj,4,1,edge order,2,12132,0.13903,20720,3
fig8.obj,4,1,edge order,3,984,0.13903,20759,3
fig8.obj,4,1,edge order,4,46,0.13903,20807,3
fig8.obj,4,1,edge order,5,3,0.13903,20816,3
fig8.obj,4,1,edge order,6,0,0.13903,20816,3
fig8.obj,4,1,greedy,0,3,0.139074,-1,3
fig8.obj,4,1,greedy,1,77759,0.13904,21020,3
fig8.obj,4,1,greedy,2,17989,0.139032,20873,3
fig8.obj,4,1,greedy,3,5629,0.13903,20910,3
fig8.obj,4,1,greedy,4,1444,0.13903,20928,3
fig8.obj,4,1,greedy,5,373,0.13903,20936,3
fig8.obj,4,1,greedy,6,87,0.13903,20942,3
fig8.obj,4,1,greedy,7,21,0.13903,20950,3
fig8.obj,4,1,greedy,8,3,0.13903,20929,3
fig8.obj,4,1,greedy,9,1,0.13903,20925,3
fig8.obj,4,1,greedy,10,0,0.13903,20882,3
fig8.obj,4,1,random,0,3,0.139074,-1,3
fig8.obj,4,1,random,1,89800,0.139034,20917,3
fig8.obj,4,1,random,2,12087,0.13903,21478,3
fig8.obj,4,1,random,3,1461,0.13903,21588,3
fig8.obj,4,1,random,4,143,0.13903,21567,3
fig8.obj,4,1,random,5,10,0.13903,21623,3
fig8.obj,4,1,random,6,0,0.13903,21594,3
fig8.obj,4,1,heuristic,0,3,0.139074,-1,3
fig8.obj,4,1,heuristic,1,77759,0.13904,21402,3
fig8.obj,4,1,heuristic,2,17989,0.139032,21189,3
fig8.obj,4,1,heuristic,3,5629,0.13903,21249,3
fig8.obj,4,1,heuristic,4,1444,0.13903,21252,3
fig8.obj,4,1,heuristic,5,373,0.13903,21284,3
fig8.obj,4,1,heuristic,6,87,0.13903,21283,3
fig8.obj,4,1,heuristic,7,21,0.13903,21300,3
fig8.obj,4,1,heuristic,8,3,0.13903,21287,3
fig8.obj,4,1,heuristic,9,1,0.13903,21271,3
fig8.obj,4,1,heuristic,10,0,0.13903,21262,3
fig8.obj,4,1,edge order,0,10,0.138683,-1,10
fig8.obj,4,1,edge order,1,89117,0.138644,20233,10
fig8.obj,4,1,edge order,2,11994,0.13864,20733,10
fig8.obj,4,1,edge order,3,987,0.13864,20813,10
fig8.obj,4,1,edge order,4,53,0.13864,20828,10
fig8.obj,4,1,edge order,5,4,0.13864,20810,10
fig8.obj,4,1,edge order,6,0,0.13864,20802,10
fig8.obj,4,1,greedy,0,10,0.138683,-1,10
fig8.obj,4,1,greedy,1,77022,0.13865,21040,10
fig8.obj,4,1,greedy,2,17783,0.138642,20806,10
fig8.obj,4,1,greedy,3,5560,0.138641,20887,10
fig8.obj,4,1,greedy,4,1392,0.13864,20862,10
fig8.obj,4,1,greedy,5,368,0.13864,20916,10
fig8.obj,4,1,greedy,6,86,0.13864,20889,10
fig8.obj,4,1,greedy,7,22,0.13864,20905,10
fig8.obj,4,1,greedy,8,4,0.13864,20921,10
fig8.obj,4,1,greedy,9,1,0.13864,20903,10
fig8.obj,4,1,greedy,10,0,0.13864,20907,10
fig8.obj,4,1,random,0,10,0.138683,-1,10
fig8.obj,4,1,random,1,88949,0.138644,20908,10
fig8.obj,4,1,random,2,11846,0.138641,21485,10
fig8.obj,4,1,random,3,1409,0.13864,21513,10
fig8.obj,4,1,random,4,146,0.13864,21600,10
fig8.obj,4,1,random,5,12,0.13864,21569,10
fig8.obj,4,1,random,6,1,0.13864,21585,10
fig8.obj,4,1,random,7,0,0.13864,21582,10
fig8.obj,4,1,heuristic,0,10,0.138683,-1,10
fig8.obj,4,1,heuristic,1,77022,0.13865,21357,10
fig8.obj,4,1,heuristic,2,17783,0.138642,21205,10
fig8.obj,4,1,heuristic,3,5560,0.138641,21205,10
fig8.obj,4,1,heuristic,4,1392,0.13864,21243,10
fig8.obj,4,1,heuristic,5,368,0.13864,21279,10
fig8.obj,4,1,heuristic,6,86,0.13864,21214,10
fig8.obj,4,1,heuristic,7,22,0.13864,21279,10
fig8.obj,4,1,heuristic,8,4,0.13864,21247,10
fig8.obj,4,1,heuristic,9,1,0.13864,21244,10
fig8.obj,4,1,heuristic,10,0,0.13864,21259,10
fig8.obj,3,1,edge order,0,-1,4.06639,-1,-1
fig8.obj,3,1,edge order,1,70710,4.06631,15470,-1
fig8.obj,3,1,edge order,2,9919,4.06631,15929,-1
fig8.obj,3,1,edge order,3,722,4.06631,15979,-1
fig8.obj,3,1,edge order,4,35,4.06631,15969,-1
fig8.obj,3,1,edge order,5,3,4.06631,15979,-1
fig8.obj,3,1,edge order,6,0,4.06631,15959,-1
fig8.obj,3,1,greedy,0,-1,4.06639,-1,-1
fig8.obj,3,1,greedy,1,60011,4.06633,15846,-1
fig8.obj,3,1,greedy,2,15586,4.06631,15983,-1
fig8.obj,3,1,greedy,3,4595,4.06631,16006,-1
fig8.obj,3,1,greedy,4,981,4.06631,16039,-1
fig8.obj,3,1,greedy,5,234,4.06631,16042,-1
fig8.obj,3,1,greedy,6,49,4.06631,16035,-1
fig8.obj,3,1,greedy,7,17,4.06631,16060,-1
fig8.obj,3,1,greedy,8,2,4.06631,16040,-1
fig8.obj,3,1,greedy,9,0,4.06631,16027,-1
fig8.obj,3,1,random,0,-1,4.06639,-1,-1
fig8.obj,3,1,random,1,70515,4.06631,16022,-1
fig8.obj,3,1,random,2,9954,4.06631,16491,-1
fig8.obj,3,1,random,3,939,4.06631,16567,-1
fig8.obj,3,1,random,4,66,4.06631,16574,-1
fig8.obj,3,1,random,5,3,4.06631,16599,-1
fig8.obj,3,1,random,6,1,4.06631,16622,-1
fig8.obj,3,1,random,7,0,4.06631,16579,-1
fig8.obj,3,1,heuristic,0,-1,4.06639,-1,-1
fig8.obj,3,1,heuristic,1,60011,4.06633,16186,-1
fig8.obj,3,1,heuristic,2,15586,4.06631,16350,-1
fig8.obj,3,1,heuristic,3,4595,4.06631,16355,-1
fig8.obj,3,1,heuristic,4,981,4.06631,16383,-1
fig8.obj,3,1,heuristic,5,234,4.06631,16408,-1
fig8.obj,3,1,heuristic,6,49,4.06631,16372,-1
fig8.obj,3,1,heuristic,7,17,4.06631,16368,-1
fig8.obj,3,1,heuristic,8,2,4.06631,16361,-1
fig8.obj,3,1,heuristic,9,0,4.06631,16378,-1
fig10_nonuniform.obj,2,0,edge order,0,-1,0.381359,-1,-1
fig10_nonuniform.obj,2,0,edge order,1,328,0.381347,2410,-1
fig10_nonuniform.obj,2,0,edge order,2,5,0.381347,2409,-1
fig10_nonuniform.obj,2,0,edge order,3,0,0.381347,2411,-1
fig10_nonuniform.obj,2,0,greedy,0,-1,0.381359,-1,-1
fig10_nonuniform.obj,2,0,greedy,1,324,0.381348,2421,-1
fig10_nonuniform.obj,2,0,greedy,2,8,0.381347,2424,-1
fig10_nonuniform.obj,2,0,greedy,3,1,0.381347,2424,-1
fig10_nonuniform.obj,2,0,greedy,4,0,0.381347,2402,-1
fig10_nonuniform.obj,2,0,random,0,-1,0.381359,-1,-1
fig10_nonuniform.obj,2,0,random,1,329,0.381347,2417,-1
fig10_nonuniform.obj,2,0,random,2,3,0.381347,2431,-1
fig10_nonuniform.obj,2,0,random,3,0,0.381347,2435,-1
fig10_nonuniform.obj,2,0,heuristic,0,-1,0.381359,-1,-1
fig10_nonuniform.obj,2,0,heuristic,1,324,0.381348,2403,-1
fig10_nonuniform.obj,2,0,heuristic,2,8,0.381347,2407,-1
fig10_nonuniform.obj,2,0,heuristic,3,1,0.381347,2409,-1
fig10_nonuniform.obj,2,0,heuristic,4,0,0.381347,2422,-1
fig10_nonuniform.obj,3,0,edge order,0,-1,0.00282652,-1,-1
fig10_nonuniform.obj,3,0,edge order,1,581,0.0028151,2342,-1
fig10_nonuniform.obj,3,0,edge order,2,7,0.00281501,2337,-1
fig10_nonuniform.obj,3,0,edge order,3,0,0.00281501,2342,-1
fig10_nonuniform.obj,3,0,greedy,0,-1,0.00282652,-1,-1
fig10_nonuniform.obj,3,0,greedy,1,575,0.00281522,2359,-1
fig10_nonuniform.obj,3,0,greedy,2,11,0.00281509,2363,-1
fig10_nonuniform.obj,3,0,greedy,3,2,0.00281501,2362,-1
fig10_nonuniform.obj,3,0,greedy,4,0,0.00281501,2359,-1
fig10_nonuniform.obj,3,0,random,0,-1,0.00282652,-1,-1
fig10_nonuniform.obj,3,0,random,1,584,0.0028151,2475,-1
fig10_nonuniform.obj,3,0,random,2,5,0.00281501,2433,-1
fig10_nonuniform.obj,3,0,random,3,0,0.00281501,2435,-1
fig10_nonuniform.obj,3,0,heuristic,0,-1,0.00282652,-1,-1
fig10_nonuniform.obj,3,0,heuristic,1,575,0.00281522,2402,-1
fig10_nonuniform.obj,3,0,heuristic,2,11,0.00281509,2401,-1
fig10_nonuniform.obj,3,0,heuristic,3,2,0.00281501,2399,-1
fig10_nonuniform.obj,3,0,heuristic,4,0,0.00281501,2407,-1
fig10_nonuniform.obj,4,0,edge order,0,1,0.695818,-1,1
fig10_nonuniform.obj,4,0,edge order,1,10609,0.695786,2923,1
fig10_nonuniform.obj,4,0,edge order,2,1543,0.695782,2904,1
fig10_nonuniform.obj,4,0,edge order,3,203,0.695782,2910,1
fig10_nonuniform.obj,4,0,edge order,4,16,0.695782,2903,1
fig10_nonuniform.obj,4,0,edge order,5,0,0.695782,2908,1
fig10_nonuniform.obj,4,0,greedy,0,1,0.695818,-1,1
fig10_nonuniform.obj,4,0,greedy,1,9162,0.695792,3082,1
fig10_nonuniform.obj,4,0,greedy,2,2141,0.695785,2947,1
fig10_nonuniform.obj,4,0,greedy,3,728,0.695782,2926,1
fig10_nonuniform.obj,4,0,greedy,4,236,0.695782,2910,1
fig10_nonuniform.obj,4,0,greedy,5,61,0.695782,2908,1
fig10_nonuniform.obj,4,0,greedy,6,16,0.695782,2914,1
fig10_nonuniform.obj,4,0,greedy,7,12,0.695782,2937,1
fig10_nonuniform.obj,4,0,greedy,8,5,0.695782,2916,1
fig10_nonuniform.obj,4,0,greedy,9,2,0.695782,2912,1
fig10_nonuniform.obj,4,0,greedy,10,0,0.695782,2913,1
fig10_nonuniform.obj,4,0,random,0,1,0.695818,-1,1
fig10_nonuniform.obj,4,0,random,1,10596,0.695785,3020,1
fig10_nonuniform.obj,4,0,random,2,1490,0.695782,3001,1
fig10_nonuniform.obj,4,0,random,3,221,0.695782,3020,1
fig10_nonuniform.obj,4,0,random,4,33,0.695782,3002,1
fig10_nonuniform.obj,4,0,random,5,2,0.695782,3032,1
fig10_nonuniform.obj,4,0,random,6,0,0.695782,3001,1
fig10_nonuniform.obj,4,0,heuristic,0,1,0.695818,-1,1
fig10_nonuniform.obj,4,0,heuristic,1,9162,0.695792,3107,1
fig10_nonuniform.obj,4,0,heuristic,2,2141,0.695785,2993,1
fig10_nonuniform.obj,4,0,heuristic,3,728,0.695782,2991,1
fig10_nonuniform.obj,4,0,heuristic,4,236,0.695782,2963,1
fig10_nonuniform.obj,4,0,heuristic,5,61,0.695782,2967,1
fig10_nonuniform.obj,4,0,heuristic,6,16,0.695782,2962,1
fig10_nonuniform.obj,4,0,heuristic,7,12,0.695782,2959,1
fig10_nonuniform.obj,4,0,heuristic,8,5,0.695782,2956,1
fig10_nonuniform.obj,4,0,heuristic,9,2,0.695782,2969,1
fig10_nonuniform.obj,4,0,heuristic,10,0,0.695782,2956,1
fig10_nonuniform.obj,4,0,edge order,0,3,0.694863,-1,3
fig10_nonuniform.obj,4,0,edge order,1,8557,0.694844,2924,3
fig10_nonuniform.obj,4,0,edge order,2,1066,0.694842,2908,3
fig10_nonuniform.obj,4,0,edge order,3,104,0.694842,2905,3
fig10_nonuniform.obj,4,0,edge order,4,14,0.694842,2911,3
fig10_nonuniform.obj,4,0,edge order,5,0,0.694842,2903,3
fig10_nonuniform.obj,4,0,greedy,0,3,0.694863,-1,3
fig10_nonuniform.obj,4,0,greedy,1,7597,0.694847,3048,3
fig10_nonuniform.obj,4,0,greedy,2,1516,0.694843,2959,3
fig10_nonuniform.obj,4,0,greedy,3,435,0.694842,2939,3
fig10_nonuniform.obj,4,0,greedy,4,133,0.694842,2927,3
fig10_nonuniform.obj,4,0,greedy,5,32,0.694842,2949,3
fig10_nonuniform.obj,4,0,greedy,6,14,0.694842,2932,3
fig10_nonuniform.obj,4,0,greedy,7,5,0.694842,2933,3
fig10_nonuniform.obj,4,0,greedy,8,0,0.694842,2928,3
fig10_nonuniform.obj,4,0,random,0,3,0.694863,-1,3
fig10_nonuniform.obj,4,0,random,1,8537,0.694844,3031,3
fig10_nonuniform.obj,4,0,random,2,988,0.694842,3010,3
fig10_nonuniform.obj,4,0,random,3,130,0.694842,3015,3
fig10_nonuniform.obj,4,0,random,4,11,0.694842,3015,3
fig10_nonuniform.obj,4,0,random,5,3,0.694842,3012,3
fig10_nonuniform.obj,4,0,random,6,0,0.694842,3014,3
fig10_nonuniform.obj,4,0,heuristic,0,3,0.694863,-1,3
fig10_nonuniform.obj,4,0,heuristic,1,7597,0.694847,3102,3
fig10_nonuniform.obj,4,0,heuristic,2,1516,0.694843,2990,3
fig10_nonuniform.obj,4,0,heuristic,3,435,0.694842,2980,3
fig10_nonuniform.obj,4,0,heuristic,4,133,0.694842,2976,3
fig10_nonuniform.obj,4,0,heuristic,5,32,0.694842,2984,3
fig10_nonuniform.obj,4,0,heuristic,6,14,0.694842,2989,3
fig10_nonuniform.obj,4,0,heuristic,7,5,0.694842,2967,3
fig10_nonuniform.obj,4,0,heuristic,8,0,0.694842,2971,3
fig10_nonuniform.obj,4,0,edge order,0,10,0.694808,-1,10
fig10_nonuniform.obj,4,0,edge order,1,7032,0.694795,2951,10
fig10_nonuniform.obj,4,0,edge order,2,729,0.694793,2915,10
fig10_nonuniform.obj,4,0,edge order,3,47,0.694793,2913,10
fig10_nonuniform.obj,4,0,edge order,4,3,0.694793,2913,10
fig10_nonuniform.obj,4,0,edge order,5,0,0.694793,2915,10
fig10_nonuniform.obj,4,0,greedy,0,10,0.694808,-1,10
fig10_nonuniform.obj,4,0,greedy,1,6402,0.694797,3047,10
fig10_nonuniform.obj,4,0,greedy,2,1054,0.694794,2940,10
fig10_nonuniform.obj,4,0,greedy,3,266,0.694794,2930,10
fig10_nonuniform.obj,4,0,greedy,4,74,0.694793,2928,10
fig10_nonuniform.obj,4,0,greedy,5,11,0.694793,2929,10
fig10_nonuniform.obj,4,0,greedy,6,6,0.694793,2922,10
fig10_nonuniform.obj,4,0,greedy,7,2,0.694793,2944,10
fig10_nonuniform.obj,4,0,greedy,8,0,0.694793,2914,10
fig10_nonuniform.obj,4,0,random,0,10,0.694808,-1,10
fig10_nonuniform.obj,4,0,random,1,7036,0.694794,3028,10
fig10_nonuniform.obj,4,0,random,2,633,0.694793,3007,10
fig10_nonuniform.obj,4,0,random,3,65,0.694793,3018,10
fig10_nonuniform.obj,4,0,random,4,6,0.694793,3007,10
fig10_nonuniform.obj,4,0,random,5,1,0.694793,3035,10
fig10_nonuniform.obj,4,0,random,6,0,0.694793,3026,10
fig10_nonuniform.obj,4,0,heuristic,0,10,0.694808,-1,10
fig10_nonuniform.obj,4,0,heuristic,1,6402,0.694797,3085,10
fig10_nonuniform.obj,4,0,heuristic,2,1054,0.694794,3001,10
fig10_nonuniform.obj,4,0,heuristic,3,266,0.694794,2987,10
fig10_nonuniform.obj,4,0,heuristic,4,74,0.694793,2982,10
fig10_nonuniform.obj,4,0,heuristic,5,11,0.694793,2995,10
fig10_nonuniform.obj,4,0,heuristic,6,6,0.694793,2986,10
fig10_nonuniform.obj,4,0,heuristic,7,2,0.694793,2985,10
fig10_nonuniform.obj,4,0,heuristic,8,0,0.694793,2976,10
fig10_nonuniform.obj,4,1,edge order,0,1,0.623086,-1,1
fig10_nonuniform.obj,4,1,edge order,1,9391,0.623054,2970,1
fig10_nonuniform.obj,4,1,edge order,2,1207,0.62305,2983,1
fig10_nonuniform.obj,4,1,edge order,3,146,0.62305,2979,1
fig10_nonuniform.obj,4,1,edge order,4,10,0.62305,2968,1
fig10_nonuniform.obj,4,1,edge order,5,2,0.62305,2964,1
fig10_nonuniform.obj,4,1,edge order,6,0,0.62305,2968,1
fig10_nonuniform.obj,4,1,greedy,0,1,0.623086,-1,1
fig10_nonuniform.obj,4,1,greedy,1,8204,0.623059,3110,1
fig10_nonuniform.obj,4,1,greedy,2,1722,0.623053,3016,1
fig10_nonuniform.obj,4,1,greedy,3,582,0.623051,2998,1
fig10_nonuniform.obj,4,1,greedy,4,175,0.623051,2980,1
fig10_nonuniform.obj,4,1,greedy,5,61,0.62305,3001,1
fig10_nonuniform.obj,4,1,greedy,6,16,0.62305,2977,1
fig10_nonuniform.obj,4,1,greedy,7,8,0.62305,3002,1
fig10_nonuniform.obj,4,1,greedy,8,3,0.62305,2985,1
fig10_nonuniform.obj,4,1,greedy,9,2,0.62305,2985,1
fig10_nonuniform.obj,4,1,greedy,10,0,0.62305,2984,1
fig10_nonuniform.obj,4,1,random,0,1,0.623086,-1,1
fig10_nonuniform.obj,4,1,random,1,9387,0.623054,3096,1
fig10_nonuniform.obj,4,1,random,2,1135,0.623051,3070,1
fig10_nonuniform.obj,4,1,random,3,177,0.62305,3072,1
fig10_nonuniform.obj,4,1,random,4,27,0.62305,3067,1
fig10_nonuniform.obj,4,1,random,5,4,0.62305,3070,1
fig10_nonuniform.obj,4,1,random,6,2,0.62305,3065,1
fig10_nonuniform.obj,4,1,random,7,0,0.62305,3071,1
fig10_nonuniform.obj,4,1,heuristic,0,1,0.623086,-1,1
fig10_nonuniform.obj,4,1,heuristic,1,8204,0.623059,3137,1
fig10_nonuniform.obj,4,1,heuristic,2,1722,0.623053,3046,1
fig10_nonuniform.obj,4,1,heuristic,3,582,0.623051,3026,1
fig10_nonuniform.obj,4,1,heuristic,4,175,0.623051,3064,1
fig10_nonuniform.obj,4,1,heuristic,5,61,0.62305,3045,1
fig10_nonuniform.obj,4,1,heuristic,6,16,0.62305,3023,1
fig10_nonuniform.obj,4,1,heuristic,7,8,0.62305,3028,1
fig10_nonuniform.obj,4,1,heuristic,8,3,0.62305,3027,1
fig10_nonuniform.obj,4,1,heuristic,9,2,0.62305,3026,1
fig10_nonuniform.obj,4,1,heuristic,10,0,0.62305,3029,1
fig10_nonuniform.obj,4,1,edge order,0,3,0.621562,-1,3
fig10_nonuniform.obj,4,1,edge order,1,8100,0.62154,3008,3
fig10_nonuniform.obj,4,1,edge order,2,908,0.621538,2970,3
fig10_nonuniform.obj,4,1,edge order,3,82,0.621538,2974,3
fig10_nonuniform.obj,4,1,edge order,4,4,0.621538,2981,3
fig10_nonuniform.obj,4,1,edge order,5,0,0.621538,2972,3
fig10_nonuniform.obj,4,1,greedy,0,3,0.621562,-1,3
fig10_nonuniform.obj,4,1,greedy,1,7246,0.621543,3081,3
fig10_nonuniform.obj,4,1,greedy,2,1311,0.621539,3006,3
fig10_nonuniform.obj,4,1,greedy,3,407,0.621538,2991,3
fig10_nonuniform.obj,4,1,greedy,4,103,0.621538,2997,3
fig10_nonuniform.obj,4,1,greedy,5,31,0.621538,2987,3
fig10_nonuniform.obj,4,1,greedy,6,13,0.621538,2989,3
fig10_nonuniform.obj,4,1,greedy,7,2,0.621538,3019,3
fig10_nonuniform.obj,4,1,greedy,8,0,0.621538,2987,3
fig10_nonuniform.obj,4,1,random,0,3,0.621562,-1,3
fig10_nonuniform.obj,4,1,random,1,8082,0.62154,3080,3
fig10_nonuniform.obj,4,1,random,2,831,0.621538,3107,3
fig10_nonuniform.obj,4,1,random,3,97,0.621538,3078,3
fig10_nonuniform.obj,4,1,random,4,16,0.621538,3077,3
fig10_nonuniform.obj,4,1,random,5,4,0.621538,3093,3
fig10_nonuniform.obj,4,1,random,6,1,0.621538,3076,3
fig10_nonuniform.obj,4,1,random,7,0,0.621538,3079,3
fig10_nonuniform.obj,4,1,heuristic,0,3,0.621562,-1,3
fig10_nonuniform.obj,4,1,heuristic,1,7246,0.621543,3136,3
fig10_nonuniform.obj,4,1,heuristic,2,1311,0.621539,3046,3
fig10_nonuniform.obj,4,1,heuristic,3,407,0.621538,3041,3
fig10_nonuniform.obj,4,1,heuristic,4,103,0.621538,3053,3
fig10_nonuniform.obj,4,1,heuristic,5,31,0.621538,3037,3
fig10_nonuniform.obj,4,1,heuristic,6,13,0.621538,3036,3
fig10_nonuniform.obj,4,1,heuristic,7,2,0.621538,3034,3
fig10_nonuniform.obj,4,1,heuristic,8,0,0.621538,3030,3
fig10_nonuniform.obj,4,1,edge order,0,10,0.621332,-1,10
fig10_nonuniform.obj,4,1,edge order,1,7193,0.621313,2982,10
fig10_nonuniform.obj,4,1,edge order,2,699,0.621312,2972,10
fig10_nonuniform.obj,4,1,edge order,3,47,0.621312,2973,10
fig10_nonuniform.obj,4,1,edge order,4,3,0.621312,3006,10
fig10_nonuniform.obj,4,1,edge order,5,0,0.621312,2980,10
fig10_nonuniform.obj,4,1,greedy,0,10,0.621332,-1,10
fig10_nonuniform.obj,4,1,greedy,1,6535,0.621315,3077,10
fig10_nonuniform.obj,4,1,greedy,2,1035,0.621313,3003,10
fig10_nonuniform.obj,4,1,greedy,3,292,0.621312,2990,10
fig10_nonuniform.obj,4,1,greedy,4,80,0.621312,2986,10
fig10_nonuniform.obj,4,1,greedy,5,17,0.621312,2988,10
fig10_nonuniform.obj,4,1,greedy,6,3,0.621312,2987,10
fig10_nonuniform.obj,4,1,greedy,7,1,0.621312,2992,10
fig10_nonuniform.obj,4,1,greedy,8,0,0.621312,3007,10
fig10_nonuniform.obj,4,1,random,0,10,0.621332,-1,10
fig10_nonuniform.obj,4,1,random,1,7202,0.621313,3089,10
fig10_nonuniform.obj,4,1,random,2,627,0.621312,3087,10
fig10_nonuniform.obj,4,1,random,3,69,0.621312,3083,10
fig10_nonuniform.obj,4,1,random,4,5,0.621312,3084,10
fig10_nonuniform.obj,4,1,random,5,1,0.621312,3116,10
fig10_nonuniform.obj,4,1,random,6,0,0.621312,3083,10
fig10_nonuniform.obj,4,1,heuristic,0,10,0.621332,-1,10
fig10_nonuniform.obj,4,1,heuristic,1,6535,0.621315,3131,10
fig10_nonuniform.obj,4,1,heuristic,2,1035,0.621313,3064,10
