mesh_name,type,is_free_boundary,flipping_order,iteration,is_flip,int_energy,ext_energy,conformal_min,conformal_max,isometric_min,conformal_min_int,conformal_max_int,isometric_min_int,isometric_max,auhalic_min,authalic_max,isometric_max_int,auhalic_min_int,authalic_max_int,ext_flip_percentage,ext_max_area_dist,ext_avg_area_err,ext_max_angle_dist,ext_avg_angle_error,int_flip_percentage,int_max_area_dist,int_avg_area_err,int_max_angle_dist,int_avg_angle_error,time
fig14_hencky.obj,3,0,greedy,73,0,1.00011,1.01186,0.000990927,14.8162,0.252641,0.00245945,6.6347,0.420234,9.41566,0.000373038,27.1313,3.39264,0.16899,39.1249,0.287798,12.9613,430.989,290060,667.333,0.288625,-1.99815,430.989,267915,28561.7,165476
fig14_hencky.obj,3,0,greedy,74,1,1.00011,1.01186,0.000990927,14.8162,0.252641,1.86698e-07,1.4077,0.999865,9.41566,0.000373038,27.1313,1.41406,0.990692,1.00668,0,4.05277,288.283,6868.53,20.3507,0.0034277,39.6573,288.283,11434.7,1121.43,55781
fig14_hencky.obj,3,0,greedy,75,0,1.0001,1.01185,0.000925483,14.954,0.24644,0.00243373,6.61407,0.425483,9.51328,0.000404203,27.1687,3.38247,0.167821,38.695,0.287727,13.0175,430.99,602748,667.364,0.288611,-1.99815,430.99,805638,28557.8,173365
fig14_hencky.obj,3,0,greedy,76,1,1.0001,1.01185,0.000925483,14.954,0.24644,1.86698e-07,1.4077,0.999865,9.51328,0.000404203,27.1687,1.41406,0.990692,1.00668,0,4.05277,288.283,6868.53,20.3507,0.00342095,39.6573,288.283,11434.7,1121.52,68681
fig14_hencky.obj,3,0,greedy,77,0,1.00009,1.01184,0.00086075,15.0908,0.240465,0.00238263,6.59367,0.428196,9.61011,0.000436578,27.2084,3.37246,0.166671,38.2757,0.287707,13.0743,430.99,121757,667.398,0.288537,-1.99814,430.99,121757,28557.3,198678
fig14_hencky.obj,3,0,greedy,78,1,1.00009,1.01184,0.00086075,15.0908,0.240465,1.86698e-07,1.4077,0.999865,9.61011,0.000436578,27.2084,1.41406,0.990692,1.00668,0,4.05277,288.283,6868.53,20.3507,0.00343444,39.6573,288.283,11434.7,1121.68,55957
fig14_hencky.obj,3,0,greedy,79,0,1.00008,1.01183,0.000803294,15.2259,0.234712,0.00235452,6.57263,0.429525,9.70579,0.000468121,27.2497,3.36209,0.165559,37.8447,0.28765,13.1305,430.99,71458.5,667.426,0.288476,-1.99814,430.99,49794.2,28557.6,165159
fig14_hencky.obj,3,0,greedy,80,1,1.00008,1.01183,0.000803294,15.2259,0.234712,1.86698e-07,1.4077,0.999865,9.70579,0.000468121,27.2497,1.41406,0.990692,1.00668,0,4.05277,288.283,6868.53,20.3507,0.00343782,39.6573,288.283,11434.7,1121.7,55333
fig14_hencky.obj,3,0,greedy,81,0,1.00007,1.01183,0.000754631,15.3598,0.22584,0.00233505,6.55054,0.430763,9.80066,4.87035e-06,27.2922,3.3512,0.164481,37.3966,0.287619,13.1859,430.991,60465.7,667.45,0.288429,-1.99813,430.991,63582.3,28558,161280
fig14_hencky.obj,3,0,greedy,82,1,1.00007,1.01183,0.000754631,15.3598,0.22584,1.86698e-07,1.4077,0.999865,9.80066,4.87035e-06,27.2922,1.41406,0.986303,1.00668,0,4.05277,288.283,6868.53,20.3507,0.00344119,59.3686,288.283,20534.2,1121.68,54669
fig14_hencky.obj,3,0,greedy,83,0,1.00006,1.01182,0.000416421,15.4911,0.218737,0.00229745,6.55307,0.431905,9.8936,0.000532252,27.3354,3.34697,0.16343,37.2163,0.287599,13.2397,430.991,344930,667.478,0.288436,-1.99813,430.991,73927.7,28557.5,165640
fig14_hencky.obj,3,0,greedy,84,1,1.00006,1.01182,0.000416421,15.4911,0.218737,1.86698e-07,1.4077,0.999865,9.8936,0.000532252,27.3354,1.41406,0.986303,1.00668,0,4.05277,288.283,6868.53,20.3507,0.00345131,59.3686,288.283,20534.2,1121.73,55304
fig14_hencky.obj,3,0,greedy,85,0,1.00006,1.01181,9.35483e-05,15.62,0.21226,0.00224729,6.55395,0.432916,9.98489,0.000561297,27.3789,3.34747,0.162431,37.2372,0.287599,13.2925,430.991,167752,667.508,0.288368,-1.99813,430.991,2.34922e+06,28556.4,165591
fig14_hencky.obj,3,0,greedy,86,1,1.00006,1.01181,9.35483e-05,15.62,0.21226,1.86698e-07,1.4077,0.999865,9.98489,0.000561297,27.3789,1.41406,0.986303,1.00668,0,4.05277,288.283,6868.53,20.3507,0.00345131,59.3686,288.283,20534.2,1121.92,54872
fig14_hencky.obj,3,0,greedy,87,0,1.00005,1.0118,0.000503457,15.7467,0.206388,0.00219577,6.55375,0.433904,10.0746,0.000587425,27.422,3.34752,0.161459,37.2394,0.287555,13.3445,430.992,116468,667.539,0.288325,-1.99812,430.992,231619,28557,164621
fig14_hencky.obj,3,0,greedy,88,1,1.00005,1.0118,0.000503457,15.7467,0.206388,1.86698e-07,1.4077,0.999865,10.0746,0.000587425,27.422,1.41406,0.986303,1.00668,0,4.05277,288.283,6868.53,20.3507,0.00344794,59.3686,288.283,20534.2,1121.95,70169
fig14_hencky.obj,3,0,greedy,89,0,1.00004,1.01179,0.000636994,15.8715,0.201876,0.00214908,6.55308,0.434852,10.1629,0.000614393,27.4658,3.34735,0.160508,37.2329,0.287535,13.3959,430.992,838818,667.57,0.288237,-1.99812,430.992,36552.4,28557.1,167421
fig14_hencky.obj,3,0,greedy,90,1,1.00004,1.01179,0.000636994,15.8715,0.201876,1.86698e-07,1.4077,0.999865,10.1629,0.000614393,27.4658,1.41406,0.986303,1.00668,0,4.05277,288.283,6868.53,20.3507,0.00345131,59.3686,288.283,20534.2,1121.95,41468
fig14_hencky.obj,3,0,greedy,91,0,1.00004,1.01179,0.000622034,15.9947,0.197983,0.00210846,6.55199,0.435741,10.25,0.000629848,27.5102,3.34698,0.159598,37.2183,0.287539,13.4465,430.993,196512,667.602,0.28818,-1.99812,430.993,466890,28555.6,172169
fig14_hencky.obj,3,0,greedy,92,1,1.00004,1.01179,0.000622034,15.9947,0.197983,1.86698e-07,1.4077,0.999865,10.25,0.000629848,27.5102,1.41406,0.986303,1.00668,0,4.05277,288.283,6868.53,20.3507,0.00345131,59.3686,288.283,20534.2,1122.02,55633
fig14_hencky.obj,3,0,greedy,93,0,1.00003,1.01178,0.000613374,16.1121,0.193451,0.0020719,6.55086,0.436569,10.3329,0.000659108,27.5549,3.34658,0.158721,37.2024,0.287501,13.4891,430.993,108981,667.632,0.288072,-1.99811,430.993,317697,28552.8,136863
fig14_hencky.obj,3,0,greedy,94,1,1.00003,1.01178,0.000613374,16.1121,0.193451,1.86698e-07,1.4077,0.999865,10.3329,0.000659108,27.5549,1.41406,0.986303,1.00668,0,4.05277,288.283,6868.53,20.3507,0.00345806,59.3686,288.283,20534.2,1122.04,34344
fig14_hencky.obj,3,0,greedy,95,0,1.00002,1.01177,0.000360734,16.2339,0.189362,0.00108397,6.54951,0.437338,10.4189,0.000695697,27.6167,3.34608,0.157878,37.1823,0.287478,13.5364,430.993,119874,667.663,0.287997,-1.99811,430.993,225271,28552.1,98285
fig14_hencky.obj,3,0,greedy,96,1,1.00002,1.01177,0.000360734,16.2339,0.189362,1.86698e-07,1.4077,0.999865,10.4189,0.000695697,27.6167,1.41406,0.986303,1.00668,0,4.05277,288.283,6868.53,20.3507,0.00345469,59.3686,288.283,20534.2,1122.16,34274
fig14_hencky.obj,3,0,greedy,97,0,1.00002,1.01177,0.000612772,16.355,0.185794,5.86733e-05,6.54802,0.438061,10.5046,0.000717815,27.6697,3.34551,0.157058,37.1594,0.287498,13.5825,430.993,178115,667.694,0.287933,-1.99811,430.993,100282,28554.4,103453
fig14_hencky.obj,3,0,greedy,98,1,1.00002,1.01177,0.000612772,16.355,0.185794,1.86698e-07,1.4077,0.999865,10.5046,0.000717815,27.6697,1.41406,0.986303,1.00668,0,4.05277,288.283,6868.53,20.3507,0.00345469,59.3686,288.283,20534.2,1122.28,35124
fig14_hencky.obj,3,0,greedy,99,0,1.00001,1.01176,0.000619917,16.4747,0.182457,0.00098853,6.54641,0.438744,10.5893,0.000741486,27.7141,3.34487,0.156254,37.1337,0.287461,13.628,430.993,764650,667.722,0.287876,-1.9981,430.993,215914,28555.8,113889
fig14_hencky.obj,4,0,greedy,0,0,1.9594,1.9594,1.86698e-07,1.4077,0.999865,1.86698e-07,1.4077,0.999865,1.41398,0.997535,1,1.41398,0.997535,1,0,4.05277,288.283,6868.53,20.3507,0,9.01071,288.283,6868.53,1057.16,87547
fig14_hencky.obj,4,0,greedy,1,0,1.38752,1.38752,0.00157506,1.81896,0.661053,0.00157506,1.81896,0.661053,1.59756,0.51208,1.86839,1.59756,0.51208,1.86839,0.55554,1.47999,536.717,414851,736.761,0.55554,-1.98422,536.717,414851,38272.7,91732
fig14_hencky.obj,4,0,greedy,2,1,1.37158,1.38752,0.00157506,1.81896,0.661053,1.86698e-07,1.4077,0.999865,1.59756,0.51208,1.86839,1.41398,0.981345,1.00773,0,4.05277,288.283,6868.53,20.3507,0.00376844,81.6861,288.283,11434.7,1138.84,137874
fig14_hencky.obj,4,0,greedy,3,0,1.01661,1.02793,0.00226501,8.6501,0.168933,0.00227175,8.71826,0.142406,5.35778,0.000131031,18.4733,5.36221,4.58835e-06,34.3633,0.309977,6.71204,430.947,1.83996e+06,653.08,0.311313,-1.98622,430.947,114801,27151.9,108302
fig14_hencky.obj,4,0,greedy,4,0,1.00813,1.01862,0.0020654,8.29725,0.201376,0.00187781,8.765,0.201376,5.06662,0.0491476,20.5872,5.43897,0.000721747,35.5445,0.300153,10.8453,430.952,158858,660.109,0.3019,-1.98772,430.952,266418,27364.9,108075
fig14_hencky.obj,4,0,greedy,5,1,1.00704,1.01862,0.0020654,8.29725,0.201376,1.86698e-07,1.4077,0.999865,5.06662,0.0491476,20.5872,1.41402,0.981345,1.00481,0,4.05277,288.283,6868.53,20.3507,0.00343107,81.6861,288.283,11434.7,1120.74,96104
fig14_hencky.obj,4,0,greedy,6,0,1.0041,1.01556,0.00238527,8.12703,0.257568,0.000931768,7.36271,0.104434,4.92127,0.0231163,26.1154,4.12373,7.01103e-06,37.0107,0.295929,12.5307,430.96,63739.7,662.578,0.297838,-1.99132,430.96,92980.1,28428.7,98356
fig14_hencky.obj,4,0,greedy,7,0,1.00312,1.01455,0.00187761,8.23543,0.227346,0.00253587,6.99835,0.0579798,5.11298,0.00552225,27.3267,3.87936,2.4404e-09,37.0949,0.293969,13.5831,430.961,81423.3,663.411,0.29605,-1.99274,430.961,135856,28448.4,95588
fig14_hencky.obj,4,0,greedy,8,1,1.00301,1.01455,0.00187761,8.23543,0.227346,1.86698e-07,1.4077,0.999865,5.11298,0.00552225,27.3267,1.41402,0.990692,1.00481,0,4.05277,288.283,6868.53,20.3507,0.00339733,39.6573,288.283,11434.7,1120.86,76979
fig14_hencky.obj,4,0,greedy,9,0,1.0023,1.01387,0.000294596,8.97626,0.140058,0.00169069,6.55975,0.141208,5.51812,0.0254723,28.0051,3.34729,0.000364574,37.2183,0.292619,14.6363,430.964,124248,664.002,0.294714,-1.9943,430.964,1.08108e+06,28489.5,108762
fig14_hencky.obj,4,0,greedy,10,0,1.00192,1.01346,0.0011043,9.51738,0.114914,0.00112621,6.58179,0.204302,5.94841,3.06834e-05,28.3404,3.36035,0.000364925,37.7639,0.291698,15.7166,430.967,172699,664.349,0.293851,-1.9952,430.967,224217,28495.9,103118
fig14_hencky.obj,4,0,greedy,11,1,1.00189,1.01346,0.0011043,9.51738,0.114914,1.86698e-07,1.4077,0.999865,5.94841,3.06834e-05,28.3404,1.41402,0.990692,1.00481,0,4.05277,288.283,6868.53,20.3507,0.00339059,39.6573,288.283,11434.7,1121.59,60907
fig14_hencky.obj,4,0,greedy,12,0,1.00157,1.01314,0.00136445,9.95125,0.14084,0.00141269,6.62166,0.259063,6.37128,0.00134042,29.4323,3.37987,2.05252e-05,38.5766,0.291027,16.7437,430.97,592833,664.682,0.293247,-1.99597,430.97,106796,28482.2,111478
fig14_hencky.obj,4,0,greedy,13,0,1.00137,1.01291,0.00137922,10.3006,0.172188,0.00198326,6.63683,0.311882,6.78488,4.77561e-06,33.2303,3.38774,0.00171081,38.9095,0.290659,17.7251,430.972,79264.6,664.89,0.292852,-1.99617,430.972,381112,28487.8,109192
fig14_hencky.obj,4,0,greedy,14,1,1.00135,1.01291,0.00137922,10.3006,0.172188,1.86698e-07,1.4077,0.999865,6.78488,4.77561e-06,33.2303,1.41402,0.990692,1.00481,0,4.05277,288.283,6868.53,20.3507,0.00339059,39.6573,288.283,11434.7,1122.37,60671
fig14_hencky.obj,4,0,greedy,15,0,1.00117,1.01272,0.00144786,10.5837,0.203791,0.00153278,6.63851,0.281683,7.17768,0.000591077,36.9682,3.38917,0.002497,38.9717,0.290251,18.6377,430.974,622553,665.105,0.292319,-1.99619,430.974,3.57231e+06,28488.1,102986
fig14_hencky.obj,4,0,greedy,16,0,1.00104,1.01257,0.000991927,10.8713,0.234678,0.000991927,6.63201,0.277144,7.5512,0.00214437,40.6645,3.38655,0.0153765,38.8624,0.289971,19.4974,430.975,356442,665.285,0.291938,-1.99621,430.975,91961.4,28494.4,102942
fig14_hencky.obj,4,0,greedy,17,1,1.00103,1.01257,0.000991927,10.8713,0.234678,1.86698e-07,1.4077,0.999865,7.5512,0.00214437,40.6645,1.41402,0.990692,1.00481,0,4.05277,288.283,6868.53,20.3507,0.0034142,39.6573,288.283,11434.7,1122.85,59165
fig14_hencky.obj,4,0,greedy,18,0,1.00091,1.01244,0.00108988,11.3666,0.262575,0.00108988,6.62015,0.299894,7.8984,0.00402561,44.2144,3.38126,0.0299198,38.6406,0.289681,20.2876,430.976,2.15917e+06,665.462,0.291499,-1.99624,430.976,2.15917e+06,28484.2,103310
fig14_hencky.obj,4,0,greedy,19,0,1.00082,1.01234,0.00152571,11.8241,0.28736,0.00152571,6.60506,0.303459,8.2191,0.00335807,47.5971,3.37432,0.0350843,38.3509,0.289539,21.0122,430.977,171511,665.612,0.291233,-1.99627,430.977,106336,28489.7,103330
fig14_hencky.obj,4,0,greedy,20,1,1.00081,1.01234,0.00152571,11.8241,0.28736,1.86698e-07,1.4077,0.999865,8.2191,0.00335807,47.5971,1.41402,0.990692,1.00481,0,4.05277,288.283,6868.53,20.3507,0.0034277,39.6573,288.283,11434.7,1123.14,59053
fig14_hencky.obj,4,0,greedy,21,0,1.00073,1.01225,0.00198726,12.2475,0.308897,0.00124497,6.58805,0.304766,8.51583,0.000847958,50.8125,3.36639,0.0318801,38.0211,0.289357,21.6774,430.978,117432,665.754,0.290949,-1.99629,430.978,202122,28475.2,98147
fig14_hencky.obj,4,0,greedy,22,0,1.00066,1.01218,0.00171449,12.6367,0.321338,0.000823962,6.57478,0.309852,8.78856,0.00107089,53.8274,3.35786,0.0286302,37.6686,0.289225,22.2832,430.979,189621,665.896,0.290713,-1.99632,430.979,344796,28480.9,97590
fig14_hencky.obj,4,0,greedy,23,1,1.00066,1.01218,0.00171449,12.6367,0.321338,1.86698e-07,1.4077,0.999865,8.78856,0.00107089,53.8274,1.41402,0.990692,1.00481,0,4.05277,288.283,6868.53,20.3507,0.0034277,39.6573,288.283,11434.7,1123.44,44671
fig14_hencky.obj,4,0,greedy,24,0,1.00059,1.01211,0.00144547,12.999,0.319924,0.00033393,6.57332,0.318753,9.04235,0.000600911,56.69,3.35528,0.0253825,37.5516,0.28904,22.843,430.98,142673,666.03,0.290521,-1.99636,430.98,142673,28483,107961
fig14_hencky.obj,4,0,greedy,25,0,1.00054,1.01205,0.0011856,13.3341,0.31905,0.000240273,6.5716,0.331591,9.27713,0.000326631,59.382,3.35466,0.0222307,37.5267,0.288858,23.3569,430.981,41867.9,666.129,0.290342,-1.99639,430.981,162277,28487.8,107816
fig14_hencky.obj,4,0,greedy,26,1,1.00054,1.01205,0.0011856,13.3341,0.31905,1.86698e-07,1.4077,0.999865,9.27713,0.000326631,59.382,1.41402,0.990692,1.00481,0,4.05277,288.283,6868.53,20.3507,0.0034277,39.6573,288.283,11434.7,1123.53,44615
fig14_hencky.obj,4,0,greedy,27,0,1.00049,1.012,0.000935191,13.6467,0.319323,0.000688447,6.5698,0.347787,9.49604,0.000349983,61.9259,3.35398,0.0196608,37.4997,0.288726,23.8333,430.982,355068,666.234,0.290146,-1.99642,430.982,90410.4,28472.6,99370
fig14_hencky.obj,4,0,greedy,28,0,1.00045,1.01195,0.000698646,13.9407,0.32003,0.00107875,6.56787,0.355501,9.70207,0.000284673,64.3701,3.35322,0.0163311,37.4691,0.288726,24.2818,430.983,123451,666.314,0.289957,-1.99645,430.983,159114,28476.3,99227
fig14_hencky.obj,4,0,greedy,29,1,1.00045,1.01195,0.000698646,13.9407,0.32003,1.86698e-07,1.4077,0.999865,9.70207,0.000284673,64.3701,1.41402,0.990692,1.00481,0,4.05277,288.283,6868.53,20.3507,0.00341083,39.6573,288.283,11434.7,1123.66,41855
fig14_hencky.obj,4,0,greedy,30,0,1.00041,1.01191,0.000480508,14.2182,0.321278,0.00120815,6.56596,0.349527,9.89648,0.0002286,66.7141,3.35246,0.0130505,37.4385,0.288567,24.7041,430.984,210866,666.377,0.289819,-1.9965,430.984,441934,28470.1,101336
fig14_hencky.obj,4,0,greedy,31,0,1.00038,1.01187,0.00031161,14.4808,0.322572,0.00136247,6.56397,0.343816,10.0806,0.000232353,68.9607,3.35165,0.0102072,37.406,0.288473,25.1022,430.985,48972.8,666.443,0.289623,-1.99654,430.985,201789,28473.2,103492
fig14_hencky.obj,4,0,greedy,32,1,1.00038,1.01187,0.00031161,14.4808,0.322572,1.86698e-07,1.4077,0.999865,10.0806,0.000232353,68.9607,1.41402,0.990692,1.00481,0,4.05277,288.283,6868.53,20.3507,0.0034142,39.6573,288.283,11434.7,1123.98,33670
fig14_hencky.obj,4,0,greedy,33,0,1.00035,1.01184,0.000280229,14.7298,0.324406,0.00153441,6.56204,0.338607,10.255,0.000259966,71.1213,3.35086,0.00771499,37.374,0.288399,25.4795,430.985,98650.7,666.504,0.289516,-1.99658,430.985,489731,28471.6,92205
fig14_hencky.obj,4,0,greedy,34,0,1.00033,1.01181,0.000406923,14.9672,0.326438,0.00173441,6.56001,0.334041,10.4215,0.00031043,73.2147,3.35001,0.00560447,37.3398,0.288331,25.8394,430.985,293094,666.548,0.289293,-1.99662,430.985,293094,28474.4,92164
fig14_hencky.obj,4,0,greedy,35,1,1.00032,1.01181,0.000406923,14.9672,0.326438,1.86698e-07,1.4077,0.999865,10.4215,0.00031043,73.2147,1.41402,0.990692,1.00481,0,4.05277,288.283,6868.53,20.3507,0.00342432,39.6573,288.283,11434.7,1124.17,42996
fig14_hencky.obj,4,0,greedy,36,0,1.0003,1.01178,0.000592441,15.0779,0.326554,0.00195189,6.55799,0.330092,10.4956,0.000390006,73.4452,3.34918,0.00400942,37.3061,0.288274,25.8796,430.985,2.07714e+06,666.578,0.289208,-1.99666,430.985,88670.4,28464.6,101171
fig14_hencky.obj,4,0,greedy,37,0,1.00028,1.01176,0.000793792,15.1868,0.330006,0.00217923,6.55581,0.326692,10.5712,0.000497221,74.2512,3.34825,0.00277657,37.2686,0.2882,26.0172,430.985,5.51668e+07,666.609,0.289144,-1.99669,430.985,193585,28466.9,104165
fig14_hencky.obj,4,0,greedy,38,1,1.00028,1.01176,0.000793792,15.1868,0.330006,1.86698e-07,1.4077,0.999865,10.5712,0.000497221,74.2512,1.41402,0.990692,1.00481,0,4.05277,288.283,6868.53,20.3507,0.00344456,39.6573,288.283,11434.7,1124.27,44693
fig14_hencky.obj,4,0,greedy,39,0,1.00025,1.01173,0.000998239,15.2768,0.335347,0.00187494,6.55349,0.323799,10.6344,0.000527764,75.054,3.34728,0.00176223,37.2293,0.288126,26.1535,430.985,153863,666.64,0.289006,-1.99672,430.985,493970,28461.1,112158
fig14_hencky.obj,4,0,greedy,40,0,1.00024,1.01171,0.00120011,15.3438,0.338151,0.00266234,6.55204,0.321498,10.6812,0.000653287,75.6083,3.34668,0.00097817,37.205,0.288051,26.2477,430.985,8.9405e+06,666.685,0.288912,-1.99676,430.985,196869,28463,111942
fig14_hencky.obj,4,0,greedy,41,1,1.00024,1.01171,0.00120011,15.3438,0.338151,1.86698e-07,1.4077,0.999865,10.6812,0.000653287,75.6083,1.41402,0.990692,1.00481,0,4.05277,288.283,6868.53,20.3507,0.00343444,39.6573,288.283,11434.7,1124.49,33381
fig14_hencky.obj,4,0,greedy,42,0,1.00022,1.01169,0.00140298,15.3938,0.341108,0.00271544,6.55051,0.319753,10.716,0.000796751,75.9995,3.34602,0.000428996,37.1783,0.287974,26.3143,430.985,681350,666.738,0.288834,-1.99679,430.985,193305,28460.5,101249
fig14_hencky.obj,4,0,greedy,43,0,1.0002,1.01167,0.00161231,15.4223,0.344162,0.00143544,6.54901,0.318456,10.7357,0.000947919,76.1934,3.34538,0.000107199,37.1524,0.287964,26.3479,430.986,619584,666.789,0.28876,-1.99682,430.986,6.69593e+06,28462.2,101423
fig14_hencky.obj,4,0,greedy,44,1,1.0002,1.01167,0.00161231,15.4223,0.344162,1.86698e-07,1.4077,0.999865,10.7357,0.000947919,76.1934,1.41402,0.990692,1.00481,0,4.05277,288.283,6868.53,20.3507,0.0034277,39.6573,288.283,11434.7,1124.7,33442
fig14_hencky.obj,4,0,greedy,45,0,1.00019,1.01166,0.00181096,15.4342,0.347292,0.000326025,6.54754,0.317658,10.7438,0.00111136,76.2515,3.34475,1.37217e-07,37.1273,0.287835,26.3589,430.986,372203,666.829,0.288675,-1.99685,430.986,159712,28458,100936
fig14_hencky.obj,4,0,greedy,46,0,1.00017,1.01164,0.00200871,15.4335,0.350478,0.00135641,6.54609,0.317315,10.7431,0.00127992,76.2087,3.34413,0.000107047,37.102,0.287805,26.353,430.986,68205.8,666.872,0.288564,-1.99689,430.986,53122.5,28459.5,100860
fig14_hencky.obj,4,0,greedy,47,1,1.00017,1.01164,0.00200871,15.4335,0.350478,1.86698e-07,1.4077,0.999865,10.7431,0.00127992,76.2087,1.41402,0.990692,1.00481,0,4.05277,288.283,6868.53,20.3507,0.0034277,39.6573,288.283,11434.7,1125.06,33514
fig14_hencky.obj,4,0,greedy,48,0,1.00016,1.01163,0.00219847,15.4231,0.353623,0.0026377,6.54469,0.317462,10.7358,0.00140989,76.0989,3.34353,0.000400976,37.0778,0.287731,26.3359,430.986,123576,666.918,0.288476,-1.99692,430.986,44951,28459.2,97809
fig14_hencky.obj,4,0,greedy,49,0,1.00015,1.01161,0.00238538,15.4067,0.356681,0.0025154,6.54335,0.318046,10.7242,0.00155651,75.9394,3.34295,0.000863417,37.0545,0.28768,26.3102,430.986,117604,666.962,0.288433,-1.99695,430.986,924688,28461,97837
fig14_hencky.obj,4,0,greedy,50,1,1.00015,1.01161,0.00238538,15.4067,0.356681,1.86698e-07,1.4077,0.999865,10.7242,0.00155651,75.9394,1.41402,0.990692,1.00481,0,4.05277,288.283,6868.53,20.3507,0.00343444,39.6573,288.283,11434.7,1125.11,50388
fig14_hencky.obj,4,0,greedy,51,0,1.00014,1.0116,0.0025671,15.3863,0.359578,0.00240141,6.54214,0.319155,10.7099,0.00172064,75.7463,3.34243,0.00148361,37.0336,0.287606,26.2789,430.986,1.94166e+06,666.99,0.288379,-1.99697,430.986,189140,28457.1,104395
fig14_hencky.obj,4,0,greedy,52,0,1.00013,1.01159,0.00274482,15.3633,0.362441,0.0022947,6.54096,0.320557,10.6938,0.0018892,75.5476,3.34193,0.00223629,37.0132,0.287606,26.2464,430.986,99020.3,667.016,0.288284,-1.997,430.986,63562.9,28458.6,106410
fig14_hencky.obj,4,0,greedy,53,1,1.00013,1.01159,0.00274482,15.3633,0.362441,1.86698e-07,1.4077,0.999865,10.6938,0.0018892,75.5476,1.41402,0.990692,1.00481,0,4.05277,288.283,6868.53,20.3507,0.00344456,39.6573,288.283,11434.7,1125.34,41632
fig14_hencky.obj,4,0,greedy,54,0,1.00012,1.01158,0.00268742,15.4125,0.365396,0.00219298,6.53986,0.32241,10.6765,0.00208196,75.3357,3.34146,0.00289046,36.9943,0.287572,26.2118,430.986,40422.9,667.042,0.288153,-1.99702,430.986,2.09167e+07,28453.3,102572
fig14_hencky.obj,4,0,greedy,55,0,1.00011,1.01157,0.00257946,15.5327,0.368263,0.00210025,6.53884,0.324647,10.6586,0.00227459,75.1189,3.34102,0.00382809,36.9768,0.287501,26.1761,430.986,112305,667.069,0.288122,-1.99705,430.986,134396,28455,102093
fig14_hencky.obj,4,0,greedy,56,1,1.00011,1.01157,0.00257946,15.5327,0.368263,1.86698e-07,1.4077,0.999865,10.6586,0.00227459,75.1189,1.41402,0.990692,1.01206,0,4.05277,288.283,6868.53,20.3507,0.00346143,39.6573,288.283,11434.7,1125.48,44349
fig14_hencky.obj,4,0,greedy,57,0,1.0001,1.01156,0.00247761,15.6469,0.371073,0.0020123,6.54261,0.327252,10.6416,0.00245024,74.9159,3.34308,0.00482233,37.061,0.287437,26.1427,430.986,2.66763e+06,667.093,0.288095,-1.99707,430.986,3.78768e+06,28445.2,103599
fig14_hencky.obj,4,0,greedy,58,0,1.00009,1.01155,0.00238083,15.7548,0.37382,0.00192737,6.54962,0.33018,10.6241,0.0026461,74.7199,3.34655,0.00582833,37.2022,0.287427,26.1104,430.986,1.43666e+07,667.115,0.288075,-1.99709,430.986,750558,28447.1,103305
fig14_hencky.obj,4,0,greedy,59,1,1.00009,1.01155,0.00238083,15.7548,0.37382,1.86698e-07,1.4077,0.999865,10.6241,0.0026461,74.7199,1.41402,0.990692,1.01206,0,4.05277,288.283,6868.53,20.3507,0.00346818,39.6573,288.283,11434.7,1125.77,41524
fig14_hencky.obj,4,0,greedy,60,0,1.00008,1.01155,0.00228892,15.8577,0.376507,0.00184528,6.55583,0.333466,10.6066,0.00284714,74.5237,3.3496,0.00685876,37.3273,0.287397,26.0783,430.986,365677,667.145,0.288014,-1.99711,430.986,118496,28441.7,97458
fig14_hencky.obj,4,0,greedy,61,0,1.00008,1.01154,0.00121125,15.9551,0.379134,0.00176393,6.56196,0.336963,10.5894,0.00245537,74.3279,3.35266,0.00808815,37.4526,0.287343,26.046,430.986,1.06169e+06,667.176,0.288007,-1.99713,430.986,2.63852e+07,28443.5,97721
fig14_hencky.obj,4,0,greedy,62,1,1.00008,1.01154,0.00121125,15.9551,0.379134,1.86698e-07,1.4077,0.999865,10.5894,0.00245537,74.3279,1.41402,0.990692,1.01546,0,4.05277,288.283,6868.53,20.3507,0.00347493,39.6573,288.283,11434.7,1126.06,41785
fig14_hencky.obj,4,0,greedy,63,0,1.00007,1.01153,0.00122438,16.0469,0.381527,0.00169539,6.56763,0.340729,10.5725,0.0017647,74.1364,3.35548,0.0092973,37.5685,0.287319,26.0144,430.986,1.90771e+06,667.212,0.287926,-1.99715,430.986,935252,28442.4,100837
fig14_hencky.obj,4,0,greedy,64,0,1.00006,1.01153,0.00180666,16.1328,0.383961,0.00162049,6.57303,0.344752,10.5556,0.00124105,73.95,3.35817,0.0104343,37.6795,0.287285,25.9835,430.986,971645,667.245,0.287899,-1.99717,430.986,69411.2,28443.7,100223
fig14_hencky.obj,4,0,greedy,65,1,1.00006,1.01153,0.00180666,16.1328,0.383961,1.86698e-07,1.4077,0.999865,10.5556,0.00124105,73.95,1.41402,0.990692,1.01546,0,4.05277,288.283,6868.53,20.3507,0.00348168,39.6573,288.283,11434.7,1126.05,33909
fig14_hencky.obj,4,0,greedy,66,0,1.00006,1.01152,0.00201046,16.2127,0.386417,0.00137831,6.57802,0.349051,10.539,0.000841507,73.7709,3.36065,0.0115325,37.7819,0.287272,25.9537,430.986,128337,667.276,0.287805,-1.99719,430.986,53810.1,28440.4,101945
