mesh name,type,free boundary,flipping order,flip iteration,flips / start iterations,energy,time
fig8.obj,2,0,heuristic,4,1133,6.33859,16734
fig8.obj,2,0,heuristic,5,283,6.33858,16745
fig8.obj,2,0,heuristic,6,59,6.33858,16763
fig8.obj,2,0,heuristic,7,16,6.33858,16744
fig8.obj,2,0,heuristic,8,2,6.33858,16778
fig8.obj,2,0,heuristic,9,0,6.33858,16755
fig8.obj,3,0,start,0,-1,0.0562999,-1
fig8.obj,3,0,edge order,1,83007,0.055562,15641
fig8.obj,3,0,edge order,2,12654,0.0554688,16151
fig8.obj,3,0,edge order,3,955,0.0554636,16229
fig8.obj,3,0,edge order,4,44,0.0554629,16251
fig8.obj,3,0,edge order,5,1,0.0554629,16259
fig8.obj,3,0,edge order,6,0,0.0554629,16223
fig8.obj,3,0,greedy,1,69725,0.0557376,16118
fig8.obj,3,0,greedy,2,18854,0.0555253,16191
fig8.obj,3,0,greedy,3,6278,0.0554773,16307
fig8.obj,3,0,greedy,4,1428,0.0554677,16279
fig8.obj,3,0,greedy,5,379,0.0554636,16281
fig8.obj,3,0,greedy,6,78,0.0554629,16278
fig8.obj,3,0,greedy,7,18,0.0554629,16284
fig8.obj,3,0,greedy,8,2,0.0554629,16300
fig8.obj,3,0,greedy,9,0,0.0554629,16304
fig8.obj,3,0,random,1,82845,0.0555698,16132
fig8.obj,3,0,random,2,12631,0.055467,16707
fig8.obj,3,0,random,3,1284,0.055463,16775
fig8.obj,3,0,random,4,94,0.0554629,16790
fig8.obj,3,0,random,5,5,0.0554629,16779
fig8.obj,3,0,random,6,0,0.0554629,16753
fig8.obj,3,0,heuristic,1,69725,0.0557376,16445
fig8.obj,3,0,heuristic,2,18854,0.0555253,16547
fig8.obj,3,0,heuristic,3,6278,0.0554773,16611
fig8.obj,3,0,heuristic,4,1428,0.0554677,16637
fig8.obj,3,0,heuristic,5,379,0.0554636,16634
fig8.obj,3,0,heuristic,6,78,0.0554629,16637
fig8.obj,3,0,heuristic,7,18,0.0554629,16649
fig8.obj,3,0,heuristic,8,2,0.0554629,16669
fig8.obj,3,0,heuristic,9,0,0.0554629,16635
fig8.obj,4,0,start,0,1,1.624,-1
fig8.obj,4,0,edge order,1,85066,1.62348,20436
fig8.obj,4,0,edge order,2,11816,1.62342,21019
fig8.obj,4,0,edge order,3,888,1.62342,21090
fig8.obj,4,0,edge order,4,36,1.62342,21096
fig8.obj,4,0,edge order,5,1,1.62342,21097
fig8.obj,4,0,edge order,6,0,1.62342,21077
fig8.obj,4,0,greedy,1,72711,1.6236,20945
fig8.obj,4,0,greedy,2,17820,1.62345,21061
fig8.obj,4,0,greedy,3,5662,1.62342,21172
fig8.obj,4,0,greedy,4,1307,1.62342,21179
fig8.obj,4,0,greedy,5,324,1.62342,21193
fig8.obj,4,0,greedy,6,68,1.62342,21217
fig8.obj,4,0,greedy,7,18,1.62342,21191
fig8.obj,4,0,greedy,8,2,1.62342,21211
fig8.obj,4,0,greedy,9,0,1.62342,21192
fig8.obj,4,0,random,1,84957,1.62346,21070
fig8.obj,4,0,random,2,11646,1.62342,21734
fig8.obj,4,0,random,3,1241,1.62342,21850
fig8.obj,4,0,random,4,99,1.62342,21842
fig8.obj,4,0,random,5,7,1.62342,21870
fig8.obj,4,0,random,6,0,1.62342,21882
fig8.obj,4,0,heuristic,1,72711,1.6236,21324
fig8.obj,4,0,heuristic,2,17820,1.62345,21434
fig8.obj,4,0,heuristic,3,5662,1.62342,21531
fig8.obj,4,0,heuristic,4,1307,1.62342,21545
fig8.obj,4,0,heuristic,5,324,1.62342,21593
fig8.obj,4,0,heuristic,6,68,1.62342,21562
fig8.obj,4,0,heuristic,7,18,1.62342,21592
fig8.obj,4,0,heuristic,8,2,1.62342,21526
fig8.obj,4,0,heuristic,9,0,1.62342,21550
fig8.obj,4,0,start,0,3,1.62395,-1
fig8.obj,4,0,edge order,1,84647,1.62344,20392
fig8.obj,4,0,edge order,2,11731,1.62337,21075
fig8.obj,4,0,edge order,3,876,1.62337,21145
fig8.obj,4,0,edge order,4,39,1.62337,21122
fig8.obj,4,0,edge order,5,1,1.62337,21081
fig8.obj,4,0,edge order,6,0,1.62337,21131
fig8.obj,4,0,greedy,1,72383,1.62355,21004
fig8.obj,4,0,greedy,2,17722,1.62341,21125
fig8.obj,4,0,greedy,3,5606,1.62338,21205
fig8.obj,4,0,greedy,4,1276,1.62337,21232
fig8.obj,4,0,greedy,5,332,1.62337,21231
fig8.obj,4,0,greedy,6,74,1.62337,21228
fig8.obj,4,0,greedy,7,20,1.62337,21232
fig8.obj,4,0,greedy,8,4,1.62337,21202
fig8.obj,4,0,greedy,9,0,1.62337,21179
fig8.obj,4,0,random,1,84403,1.62343,21126
fig8.obj,4,0,random,2,11678,1.62337,21790
fig8.obj,4,0,random,3,1212,1.62337,21878
fig8.obj,4,0,random,4,93,1.62337,21902
fig8.obj,4,0,random,5,5,1.62337,21854
fig8.obj,4,0,random,6,1,1.62337,21844
fig8.obj,4,0,random,7,0,1.62337,21882
fig8.obj,4,0,heuristic,1,72383,1.62355,21352
fig8.obj,4,0,heuristic,2,17722,1.62341,21502
fig8.obj,4,0,heuristic,3,5606,1.62338,21579
fig8.obj,4,0,heuristic,4,1276,1.62337,21600
fig8.obj,4,0,heuristic,5,332,1.62337,21582
fig8.obj,4,0,heuristic,6,74,1.62337,21536
fig8.obj,4,0,heuristic,7,20,1.62337,21563
fig8.obj,4,0,heuristic,8,4,1.62337,21517
fig8.obj,4,0,heuristic,9,0,1.62337,21534
fig8.obj,4,0,start,0,10,1.62395,-1
fig8.obj,4,0,edge order,1,84551,1.62344,20631
fig8.obj,4,0,edge order,2,11708,1.62337,21203
fig8.obj,4,0,edge order,3,880,1.62337,21326
fig8.obj,4,0,edge order,4,39,1.62337,21333
fig8.obj,4,0,edge order,5,1,1.62337,21303
fig8.obj,4,0,edge order,6,0,1.62337,21257
fig8.obj,4,0,greedy,1,72305,1.62355,21101
fig8.obj,4,0,greedy,2,17692,1.62341,21217
fig8.obj,4,0,greedy,3,5596,1.62338,21321
fig8.obj,4,0,greedy,4,1278,1.62337,21343
fig8.obj,4,0,greedy,5,333,1.62337,21328
fig8.obj,4,0,greedy,6,75,1.62337,21281
fig8.obj,4,0,greedy,7,20,1.62337,21275
fig8.obj,4,0,greedy,8,4,1.62337,21321
fig8.obj,4,0,greedy,9,0,1.62337,21281
fig8.obj,4,0,random,1,84332,1.62343,21176
fig8.obj,4,0,random,2,11688,1.62338,21841
fig8.obj,4,0,random,3,1218,1.62337,21933
fig8.obj,4,0,random,4,100,1.62337,21917
fig8.obj,4,0,random,5,1,1.62337,21956
fig8.obj,4,0,random,6,0,1.62337,21923
fig8.obj,4,0,heuristic,1,72305,1.62355,21386
fig8.obj,4,0,heuristic,2,17692,1.62341,21526
fig8.obj,4,0,heuristic,3,5596,1.62338,21621
fig8.obj,4,0,heuristic,4,1278,1.62337,21561
fig8.obj,4,0,heuristic,5,333,1.62337,21560
fig8.obj,4,0,heuristic,6,75,1.62337,21605
fig8.obj,4,0,heuristic,7,20,1.62337,21599
fig8.obj,4,0,heuristic,8,4,1.62337,21625
fig8.obj,4,0,heuristic,9,0,1.62337,21609
fig8.obj,4,1,start,0,1,0.140393,-1
fig8.obj,4,1,edge order,1,92670,0.140344,20182
fig8.obj,4,1,edge order,2,12595,0.14034,20795
fig8.obj,4,1,edge order,3,1092,0.14034,20860
fig8.obj,4,1,edge order,4,52,0.14034,20859
fig8.obj,4,1,edge order,5,3,0.14034,20825
fig8.obj,4,1,edge order,6,0,0.14034,20812
fig8.obj,4,1,greedy,1,79821,0.140352,21008
fig8.obj,4,1,greedy,2,18618,0.140343,20837
fig8.obj,4,1,greedy,3,5932,0.140341,20888
fig8.obj,4,1,greedy,4,1603,0.14034,20941
fig8.obj,4,1,greedy,5,414,0.14034,20947
fig8.obj,4,1,greedy,6,86,0.14034,20945
fig8.obj,4,1,greedy,7,19,0.14034,20939
fig8.obj,4,1,greedy,8,4,0.14034,20966
fig8.obj,4,1,greedy,9,2,0.14034,20934
fig8.obj,4,1,greedy,10,0,0.14034,20930
fig8.obj,4,1,random,1,92364,0.140345,20937
fig8.obj,4,1,random,2,12504,0.14034,21549
fig8.obj,4,1,random,3,1563,0.14034,21586
fig8.obj,4,1,random,4,150,0.14034,21611
fig8.obj,4,1,random,5,11,0.14034,21634
fig8.obj,4,1,random,6,3,0.14034,21595
fig8.obj,4,1,random,7,0,0.14034,21566
fig8.obj,4,1,heuristic,1,79821,0.140352,21360
fig8.obj,4,1,heuristic,2,18618,0.140343,21232
fig8.obj,4,1,heuristic,3,5932,0.140341,21284
fig8.obj,4,1,heuristic,4,1603,0.14034,21292
fig8.obj,4,1,heuristic,5,414,0.14034,21301
fig8.obj,4,1,heuristic,6,86,0.14034,21309
fig8.obj,4,1,heuristic,7,19,0.14034,21292
fig8.obj,4,1,heuristic,8,4,0.14034,21302
fig8.obj,4,1,heuristic,9,2,0.14034,21312
fig8.obj,4,1,heuristic,10,0,0.14034,21319
fig8.obj,4,1,start,0,3,0.139074,-1
fig8.obj,4,1,edge order,1,90064,0.139033,20188
fig8.obj,4,1,edge order,2,12132,0.13903,20720
fig8.obj,4,1,edge order,3,984,0.13903,20759
fig8.obj,4,1,edge order,4,46,0.13903,20807
fig8.obj,4,1,edge order,5,3,0.13903,20816
fig8.obj,4,1,edge order,6,0,0.13903,20816
fig8.obj,4,1,greedy,1,77759,0.13904,21020
fig8.obj,4,1,greedy,2,17989,0.139032,20873
fig8.obj,4,1,greedy,3,5629,0.13903,20910
fig8.obj,4,1,greedy,4,1444,0.13903,20928
fig8.obj,4,1,greedy,5,373,0.13903,20936
fig8.obj,4,1,greedy,6,87,0.13903,20942
fig8.obj,4,1,greedy,7,21,0.13903,20950
fig8.obj,4,1,greedy,8,3,0.13903,20929
fig8.obj,4,1,greedy,9,1,0.13903,20925
fig8.obj,4,1,greedy,10,0,0.13903,20882
fig8.obj,4,1,random,1,89800,0.139034,20917
fig8.obj,4,1,random,2,12087,0.13903,21478
fig8.obj,4,1,random,3,1461,0.13903,21588
fig8.obj,4,1,random,4,143,0.13903,21567
fig8.obj,4,1,random,5,10,0.13903,21623
fig8.obj,4,1,random,6,0,0.13903,21594
fig8.obj,4,1,heuristic,1,77759,0.13904,21402
fig8.obj,4,1,heuristic,2,17989,0.139032,21189
fig8.obj,4,1,heuristic,3,5629,0.13903,21249
fig8.obj,4,1,heuristic,4,1444,0.13903,21252
fig8.obj,4,1,heuristic,5,373,0.13903,21284
fig8.obj,4,1,heuristic,6,87,0.13903,21283
fig8.obj,4,1,heuristic,7,21,0.13903,21300
fig8.obj,4,1,heuristic,8,3,0.13903,21287
fig8.obj,4,1,heuristic,9,1,0.13903,21271
fig8.obj,4,1,heuristic,10,0,0.13903,21262
fig8.obj,4,1,start,0,10,0.138683,-1
fig8.obj,4,1,edge order,1,89117,0.138644,20233
fig8.obj,4,1,edge order,2,11994,0.13864,20733
fig8.obj,4,1,edge order,3,987,0.13864,20813
fig8.obj,4,1,edge order,4,53,0.13864,20828
fig8.obj,4,1,edge order,5,4,0.13864,20810
fig8.obj,4,1,edge order,6,0,0.13864,20802
fig8.obj,4,1,greedy,1,77022,0.13865,21040
fig8.obj,4,1,greedy,2,17783,0.138642,20806
fig8.obj,4,1,greedy,3,5560,0.138641,20887
fig8.obj,4,1,greedy,4,1392,0.13864,20862
fig8.obj,4,1,greedy,5,368,0.13864,20916
fig8.obj,4,1,greedy,6,86,0.13864,20889
fig8.obj,4,1,greedy,7,22,0.13864,20905
fig8.obj,4,1,greedy,8,4,0.13864,20921
fig8.obj,4,1,greedy,9,1,0.13864,20903
fig8.obj,4,1,greedy,10,0,0.13864,20907
fig8.obj,4,1,random,1,88949,0.138644,20908
fig8.obj,4,1,random,2,11846,0.138641,21485
fig8.obj,4,1,random,3,1409,0.13864,21513
fig8.obj,4,1,random,4,146,0.13864,21600
fig8.obj,4,1,random,5,12,0.13864,21569
fig8.obj,4,1,random,6,1,0.13864,21585
fig8.obj,4,1,random,7,0,0.13864,21582
fig8.obj,4,1,heuristic,1,77022,0.13865,21357
fig8.obj,4,1,heuristic,2,17783,0.138642,21205
fig8.obj,4,1,heuristic,3,5560,0.138641,21205
fig8.obj,4,1,heuristic,4,1392,0.13864,21243
fig8.obj,4,1,heuristic,5,368,0.13864,21279
fig8.obj,4,1,heuristic,6,86,0.13864,21214
fig8.obj,4,1,heuristic,7,22,0.13864,21279
fig8.obj,4,1,heuristic,8,4,0.13864,21247
fig8.obj,4,1,heuristic,9,1,0.13864,21244
fig8.obj,4,1,heuristic,10,0,0.13864,21259
fig8.obj,3,1,start,0,-1,4.06639,-1
fig8.obj,3,1,edge order,1,70710,4.06631,15470
fig8.obj,3,1,edge order,2,9919,4.06631,15929
fig8.obj,3,1,edge order,3,722,4.06631,15979
fig8.obj,3,1,edge order,4,35,4.06631,15969
fig8.obj,3,1,edge order,5,3,4.06631,15979
fig8.obj,3,1,edge order,6,0,4.06631,15959
fig8.obj,3,1,greedy,1,60011,4.06633,15846
fig8.obj,3,1,greedy,2,15586,4.06631,15983
fig8.obj,3,1,greedy,3,4595,4.06631,16006
fig8.obj,3,1,greedy,4,981,4.06631,16039
fig8.obj,3,1,greedy,5,234,4.06631,16042
fig8.obj,3,1,greedy,6,49,4.06631,16035
fig8.obj,3,1,greedy,7,17,4.06631,16060
fig8.obj,3,1,greedy,8,2,4.06631,16040
fig8.obj,3,1,greedy,9,0,4.06631,16027
fig8.obj,3,1,random,1,70515,4.06631,16022
fig8.obj,3,1,random,2,9954,4.06631,16491
fig8.obj,3,1,random,3,939,4.06631,16567
fig8.obj,3,1,random,4,66,4.06631,16574
fig8.obj,3,1,random,5,3,4.06631,16599
fig8.obj,3,1,random,6,1,4.06631,16622
fig8.obj,3,1,random,7,0,4.06631,16579
fig8.obj,3,1,heuristic,1,60011,4.06633,16186
fig8.obj,3,1,heuristic,2,15586,4.06631,16350
fig8.obj,3,1,heuristic,3,4595,4.06631,16355
fig8.obj,3,1,heuristic,4,981,4.06631,16383
fig8.obj,3,1,heuristic,5,234,4.06631,16408
fig8.obj,3,1,heuristic,6,49,4.06631,16372
fig8.obj,3,1,heuristic,7,17,4.06631,16368
fig8.obj,3,1,heuristic,8,2,4.06631,16361
fig8.obj,3,1,heuristic,9,0,4.06631,16378
fig10_nonuniform.obj,2,0,start,0,-1,0.381359,-1
fig10_nonuniform.obj,2,0,edge order,1,328,0.381347,2410
fig10_nonuniform.obj,2,0,edge order,2,5,0.381347,2409
fig10_nonuniform.obj,2,0,edge order,3,0,0.381347,2411
fig10_nonuniform.obj,2,0,greedy,1,324,0.381348,2421
fig10_nonuniform.obj,2,0,greedy,2,8,0.381347,2424
fig10_nonuniform.obj,2,0,greedy,3,1,0.381347,2424
fig10_nonuniform.obj,2,0,greedy,4,0,0.381347,2402
fig10_nonuniform.obj,2,0,random,1,329,0.381347,2417
fig10_nonuniform.obj,2,0,random,2,3,0.381347,2431
fig10_nonuniform.obj,2,0,random,3,0,0.381347,2435
fig10_nonuniform.obj,2,0,heuristic,1,324,0.381348,2403
fig10_nonuniform.obj,2,0,heuristic,2,8,0.381347,2407
fig10_nonuniform.obj,2,0,heuristic,3,1,0.381347,2409
fig10_nonuniform.obj,2,0,heuristic,4,0,0.381347,2422
fig10_nonuniform.obj,3,0,start,0,-1,0.00282652,-1
fig10_nonuniform.obj,3,0,edge order,1,581,0.0028151,2342
fig10_nonuniform.obj,3,0,edge order,2,7,0.00281501,2337
fig10_nonuniform.obj,3,0,edge order,3,0,0.00281501,2342
fig10_nonuniform.obj,3,0,greedy,1,575,0.00281522,2359
fig10_nonuniform.obj,3,0,greedy,2,11,0.00281509,2363
fig10_nonuniform.obj,3,0,greedy,3,2,0.00281501,2362
fig10_nonuniform.obj,3,0,greedy,4,0,0.00281501,2359
fig10_nonuniform.obj,3,0,random,1,584,0.0028151,2475
fig10_nonuniform.obj,3,0,random,2,5,0.00281501,2433
fig10_nonuniform.obj,3,0,random,3,0,0.00281501,2435
fig10_nonuniform.obj,3,0,heuristic,1,575,0.00281522,2402
fig10_nonuniform.obj,3,0,heuristic,2,11,0.00281509,2401
fig10_nonuniform.obj,3,0,heuristic,3,2,0.00281501,2399
fig10_nonuniform.obj,3,0,heuristic,4,0,0.00281501,2407
fig10_nonuniform.obj,4,0,start,0,1,0.695818,-1
fig10_nonuniform.obj,4,0,edge order,1,10609,0.695786,2923
fig10_nonuniform.obj,4,0,edge order,2,1543,0.695782,2904
fig10_nonuniform.obj,4,0,edge order,3,203,0.695782,2910
fig10_nonuniform.obj,4,0,edge order,4,16,0.695782,2903
fig10_nonuniform.obj,4,0,edge order,5,0,0.695782,2908
fig10_nonuniform.obj,4,0,greedy,1,9162,0.695792,3082
fig10_nonuniform.obj,4,0,greedy,2,2141,0.695785,2947
fig10_nonuniform.obj,4,0,greedy,3,728,0.695782,2926
fig10_nonuniform.obj,4,0,greedy,4,236,0.695782,2910
fig10_nonuniform.obj,4,0,greedy,5,61,0.695782,2908
fig10_nonuniform.obj,4,0,greedy,6,16,0.695782,2914
fig10_nonuniform.obj,4,0,greedy,7,12,0.695782,2937
fig10_nonuniform.obj,4,0,greedy,8,5,0.695782,2916
fig10_nonuniform.obj,4,0,greedy,9,2,0.695782,2912
fig10_nonuniform.obj,4,0,greedy,10,0,0.695782,2913
fig10_nonuniform.obj,4,0,random,1,10596,0.695785,3020
fig10_nonuniform.obj,4,0,random,2,1490,0.695782,3001
fig10_nonuniform.obj,4,0,random,3,221,0.695782,3020
fig10_nonuniform.obj,4,0,random,4,33,0.695782,3002
fig10_nonuniform.obj,4,0,random,5,2,0.695782,3032
fig10_nonuniform.obj,4,0,random,6,0,0.695782,3001
fig10_nonuniform.obj,4,0,heuristic,1,9162,0.695792,3107
fig10_nonuniform.obj,4,0,heuristic,2,2141,0.695785,2993
fig10_nonuniform.obj,4,0,heuristic,3,728,0.695782,2991
fig10_nonuniform.obj,4,0,heuristic,4,236,0.695782,2963
fig10_nonuniform.obj,4,0,heuristic,5,61,0.695782,2967
fig10_nonuniform.obj,4,0,heuristic,6,16,0.695782,2962
fig10_nonuniform.obj,4,0,heuristic,7,12,0.695782,2959
fig10_nonuniform.obj,4,0,heuristic,8,5,0.695782,2956
fig10_nonuniform.obj,4,0,heuristic,9,2,0.695782,2969
fig10_nonuniform.obj,4,0,heuristic,10,0,0.695782,2956
fig10_nonuniform.obj,4,0,start,0,3,0.694863,-1
fig10_nonuniform.obj,4,0,edge order,1,8557,0.694844,2924
fig10_nonuniform.obj,4,0,edge order,2,1066,0.694842,2908
fig10_nonuniform.obj,4,0,edge order,3,104,0.694842,2905
fig10_nonuniform.obj,4,0,edge order,4,14,0.694842,2911
fig10_nonuniform.obj,4,0,edge order,5,0,0.694842,2903
fig10_nonuniform.obj,4,0,greedy,1,7597,0.694847,3048
fig10_nonuniform.obj,4,0,greedy,2,1516,0.694843,2959
fig10_nonuniform.obj,4,0,greedy,3,435,0.694842,2939
fig10_nonuniform.obj,4,0,greedy,4,133,0.694842,2927
fig10_nonuniform.obj,4,0,greedy,5,32,0.694842,2949
fig10_nonuniform.obj,4,0,greedy,6,14,0.694842,2932
fig10_nonuniform.obj,4,0,greedy,7,5,0.694842,2933
fig10_nonuniform.obj,4,0,greedy,8,0,0.694842,2928
fig10_nonuniform.obj,4,0,random,1,8537,0.694844,3031
fig10_nonuniform.obj,4,0,random,2,988,0.694842,3010
fig10_nonuniform.obj,4,0,random,3,130,0.694842,3015
fig10_nonuniform.obj,4,0,random,4,11,0.694842,3015
fig10_nonuniform.obj,4,0,random,5,3,0.694842,3012
fig10_nonuniform.obj,4,0,random,6,0,0.694842,3014
fig10_nonuniform.obj,4,0,heuristic,1,7597,0.694847,3102
fig10_nonuniform.obj,4,0,heuristic,2,1516,0.694843,2990
fig10_nonuniform.obj,4,0,heuristic,3,435,0.694842,2980
fig10_nonuniform.obj,4,0,heuristic,4,133,0.694842,2976
fig10_nonuniform.obj,4,0,heuristic,5,32,0.694842,2984
fig10_nonuniform.obj,4,0,heuristic,6,14,0.694842,2989
fig10_nonuniform.obj,4,0,heuristic,7,5,0.694842,2967
fig10_nonuniform.obj,4,0,heuristic,8,0,0.694842,2971
fig10_nonuniform.obj,4,0,start,0,10,0.694808,-1
fig10_nonuniform.obj,4,0,edge order,1,7032,0.694795,2951
fig10_nonuniform.obj,4,0,edge order,2,729,0.694793,2915
fig10_nonuniform.obj,4,0,edge order,3,47,0.694793,2913
fig10_nonuniform.obj,4,0,edge order,4,3,0.694793,2913
fig10_nonuniform.obj,4,0,edge order,5,0,0.694793,2915
fig10_nonuniform.obj,4,0,greedy,1,6402,0.694797,3047
fig10_nonuniform.obj,4,0,greedy,2,1054,0.694794,2940
fig10_nonuniform.obj,4,0,greedy,3,266,0.694794,2930
fig10_nonuniform.obj,4,0,greedy,4,74,0.694793,2928
fig10_nonuniform.obj,4,0,greedy,5,11,0.694793,2929
fig10_nonuniform.obj,4,0,greedy,6,6,0.694793,2922
fig10_nonuniform.obj,4,0,greedy,7,2,0.694793,2944
fig10_nonuniform.obj,4,0,greedy,8,0,0.694793,2914
fig10_nonuniform.obj,4,0,random,1,7036,0.694794,3028
fig10_nonuniform.obj,4,0,random,2,633,0.694793,3007
fig10_nonuniform.obj,4,0,random,3,65,0.694793,3018
fig10_nonuniform.obj,4,0,random,4,6,0.694793,3007
fig10_nonuniform.obj,4,0,random,5,1,0.694793,3035
fig10_nonuniform.obj,4,0,random,6,0,0.694793,3026
fig10_nonuniform.obj,4,0,heuristic,1,6402,0.694797,3085
fig10_nonuniform.obj,4,0,heuristic,2,1054,0.694794,3001
fig10_nonuniform.obj,4,0,heuristic,3,266,0.694794,2987
fig10_nonuniform.obj,4,0,heuristic,4,74,0.694793,2982
fig10_nonuniform.obj,4,0,heuristic,5,11,0.694793,2995
fig10_nonuniform.obj,4,0,heuristic,6,6,0.694793,2986
fig10_nonuniform.obj,4,0,heuristic,7,2,0.694793,2985
fig10_nonuniform.obj,4,0,heuristic,8,0,0.694793,2976
fig10_nonuniform.obj,4,1,start,0,1,0.623086,-1
fig10_nonuniform.obj,4,1,edge order,1,9391,0.623054,2970
fig10_nonuniform.obj,4,1,edge order,2,1207,0.62305,2983
fig10_nonuniform.obj,4,1,edge order,3,146,0.62305,2979
fig10_nonuniform.obj,4,1,edge order,4,10,0.62305,2968
fig10_nonuniform.obj,4,1,edge order,5,2,0.62305,2964
fig10_nonuniform.obj,4,1,edge order,6,0,0.62305,2968
fig10_nonuniform.obj,4,1,greedy,1,8204,0.623059,3110
fig10_nonuniform.obj,4,1,greedy,2,1722,0.623053,3016
fig10_nonuniform.obj,4,1,greedy,3,582,0.623051,2998
fig10_nonuniform.obj,4,1,greedy,4,175,0.623051,2980
fig10_nonuniform.obj,4,1,greedy,5,61,0.62305,3001
fig10_nonuniform.obj,4,1,greedy,6,16,0.62305,2977
fig10_nonuniform.obj,4,1,greedy,7,8,0.62305,3002
fig10_nonuniform.obj,4,1,greedy,8,3,0.62305,2985
fig10_nonuniform.obj,4,1,greedy,9,2,0.62305,2985
fig10_nonuniform.obj,4,1,greedy,10,0,0.62305,2984
fig10_nonuniform.obj,4,1,random,1,9387,0.623054,3096
fig10_nonuniform.obj,4,1,random,2,1135,0.623051,3070
fig10_nonuniform.obj,4,1,random,3,177,0.62305,3072
fig10_nonuniform.obj,4,1,random,4,27,0.62305,3067
fig10_nonuniform.obj,4,1,random,5,4,0.62305,3070
fig10_nonuniform.obj,4,1,random,6,2,0.62305,3065
fig10_nonuniform.obj,4,1,random,7,0,0.62305,3071
fig10_nonuniform.obj,4,1,heuristic,1,8204,0.623059,3137
fig10_nonuniform.obj,4,1,heuristic,2,1722,0.623053,3046
fig10_nonuniform.obj,4,1,heuristic,3,582,0.623051,3026
fig10_nonuniform.obj,4,1,heuristic,4,175,0.623051,3064
fig10_nonuniform.obj,4,1,heuristic,5,61,0.62305,3045
fig10_nonuniform.obj,4,1,heuristic,6,16,0.62305,3023
fig10_nonuniform.obj,4,1,heuristic,7,8,0.62305,3028
fig10_nonuniform.obj,4,1,heuristic,8,3,0.62305,3027
fig10_nonuniform.obj,4,1,heuristic,9,2,0.62305,3026
fig10_nonuniform.obj,4,1,heuristic,10,0,0.62305,3029
fig10_nonuniform.obj,4,1,start,0,3,0.621562,-1
fig10_nonuniform.obj,4,1,edge order,1,8100,0.62154,3008
fig10_nonuniform.obj,4,1,edge order,2,908,0.621538,2970
fig10_nonuniform.obj,4,1,edge order,3,82,0.621538,2974
fig10_nonuniform.obj,4,1,edge order,4,4,0.621538,2981
fig10_nonuniform.obj,4,1,edge order,5,0,0.621538,2972
fig10_nonuniform.obj,4,1,greedy,1,7246,0.621543,3081
fig10_nonuniform.obj,4,1,greedy,2,1311,0.621539,3006
fig10_nonuniform.obj,4,1,greedy,3,407,0.621538,2991
fig10_nonuniform.obj,4,1,greedy,4,103,0.621538,2997
fig10_nonuniform.obj,4,1,greedy,5,31,0.621538,2987
fig10_nonuniform.obj,4,1,greedy,6,13,0.621538,2989
fig10_nonuniform.obj,4,1,greedy,7,2,0.621538,3019
fig10_nonuniform.obj,4,1,greedy,8,0,0.621538,2987
fig10_nonuniform.obj,4,1,random,1,8082,0.62154,3080
fig10_nonuniform.obj,4,1,random,2,831,0.621538,3107
fig10_nonuniform.obj,4,1,random,3,97,0.621538,3078
fig10_nonuniform.obj,4,1,random,4,16,0.621538,3077
fig10_nonuniform.obj,4,1,random,5,4,0.621538,3093
fig10_nonuniform.obj,4,1,random,6,1,0.621538,3076
fig10_nonuniform.obj,4,1,random,7,0,0.621538,3079
fig10_nonuniform.obj,4,1,heuristic,1,7246,0.621543,3136
fig10_nonuniform.obj,4,1,heuristic,2,1311,0.621539,3046
fig10_nonuniform.obj,4,1,heuristic,3,407,0.621538,3041
fig10_nonuniform.obj,4,1,heuristic,4,103,0.621538,3053
fig10_nonuniform.obj,4,1,heuristic,5,31,0.621538,3037
fig10_nonuniform.obj,4,1,heuristic,6,13,0.621538,3036
fig10_nonuniform.obj,4,1,heuristic,7,2,0.621538,3034
fig10_nonuniform.obj,4,1,heuristic,8,0,0.621538,3030
fig10_nonuniform.obj,4,1,start,0,10,0.621332,-1
fig10_nonuniform.obj,4,1,edge order,1,7193,0.621313,2982
fig10_nonuniform.obj,4,1,edge order,2,699,0.621312,2972
fig10_nonuniform.obj,4,1,edge order,3,47,0.621312,2973
fig10_nonuniform.obj,4,1,edge order,4,3,0.621312,3006
fig10_nonuniform.obj,4,1,edge order,5,0,0.621312,2980
fig10_nonuniform.obj,4,1,greedy,1,6535,0.621315,3077
fig10_nonuniform.obj,4,1,greedy,2,1035,0.621313,3003
fig10_nonuniform.obj,4,1,greedy,3,292,0.621312,2990
fig10_nonuniform.obj,4,1,greedy,4,80,0.621312,2986
fig10_nonuniform.obj,4,1,greedy,5,17,0.621312,2988
fig10_nonuniform.obj,4,1,greedy,6,3,0.621312,2987
fig10_nonuniform.obj,4,1,greedy,7,1,0.621312,2992
fig10_nonuniform.obj,4,1,greedy,8,0,0.621312,3007
fig10_nonuniform.obj,4,1,random,1,7202,0.621313,3089
fig10_nonuniform.obj,4,1,random,2,627,0.621312,3087
fig10_nonuniform.obj,4,1,random,3,69,0.621312,3083
fig10_nonuniform.obj,4,1,random,4,5,0.621312,3084
fig10_nonuniform.obj,4,1,random,5,1,0.621312,3116
fig10_nonuniform.obj,4,1,random,6,0,0.621312,3083
fig10_nonuniform.obj,4,1,heuristic,1,6535,0.621315,3131
fig10_nonuniform.obj,4,1,heuristic,2,1035,0.621313,3064
fig10_nonuniform.obj,4,1,heuristic,3,292,0.621312,3055
